text,label
Yung lippie hindi naman pala totoo na mask proof sya. Maganda sana kaso nag order ako nito para hindi mag stain sa mask medyo disappointed ako The rest sa product okay naman,0
Wrong color and walang mic na kasama ok na ko sa speaker mic nalang sana ipadala sakin di marunong makipag communicate ng maayos si seller! Nanggagago di magreply ng maayos di ko na nga pinaparefund! Namimili ng lolokohin si seller!,0
"Mali yung design n ibinigay ni seller, ayaw ng asawa ko. Iba ung ibinigay dun sa picture",0
Quality!  Great pan that will last!    ,1
Pang 2nd time kuna order. Pero ung pangalawang order ko wlang cord,0
Maayos ang packaging! Oorder ulit ako kapag naging effective sa'kin to,1
"IT'S FINALLY HERE! OMG DKKSSKKSKSKSKS. Hindi nalang display yung albums ko hehehe. Magagamit na rin yung cds, super gandaaaaa.",1
Poor quality Mabilis malobat Ang tagal mag charge Ng cp ko.almost 1hour 15 percent pa lng,0
"great product  Works like a charm, safe on the resident feline, and safer for the many, many squirrels we have. Great customer service and quick delivery!    ",1
maganda ung tela makapal. sakto lng sa asawa ko. nxt order 4xl na para my allowance sa knya. thank you seller. godbless,1
"I convenience of shipping on line for the items I need. I don't drive.  I really like this product I got first time in june when the pack only has 6 in it,now it comes with 7 and the price is great I reordered it now so I could share it with my son. I got him ,I got him a Pur filter for Christmas.    ",1
Works great on my GE stackable washer/dryer  Arrived as promised and so far so good.    ,1
Five Stars  Very fast charge and it is compatible    ,1
"Okay naman yung product, kaso ang tagal dumating kaumay.",1
Although di ko siya nagamit but it's okay tsaka medyo nahirapan ako mag assemble pero okay naman siya kudos to seller,1
"Ok naman lahat,probinsya feels ang peg.kaya napabili ako",1
wla man lang lamig ung binili ko sa inyo sayang pera,0
Doesn't Work  0 Camera won't stay connected. Would be great if it worked.    ,0
Ok naman siya. Medyo may nafold lang onti sa edge ng book. Diko na napic sorry,1
"They shipped the wrong product  Amazon fulfillment shipped the wrong product to us - eye pills instead of foot balm. When we try to return the product, the web site says that it is not returnable and provides no recourse. So here's your bad review for the fulfillment process on this product.    ",0
"Well packed, it's super secure dahil sa tali, bubble wrap and plastic wrap. No damages and my freebies pa! Suki na ako sa store na to and dito ako bumibili ng for business so it's really great na may ekstrang dalawa para naman maka-lessen sa cost.",1
It was important to know that the drops were safe for a toddler. No tablets to try and chew.  The entire family uses the drops including a toddler. So easy to use. Will purchase again.    ,1
"Love the big screen  This is a very easy-to-use timer, the big numbers are great and I can hear it go off quite a distance away! I use it a lot when I'm using my PC because time just seems to disappear when I'm back in the office working on it! The magnetic back is nice so that I can put it on my fridge.    ",1
"Dalawa binili ko yung isa sira naman, kulang yung parts. Sana tsineck ng mabuti bago madeliver.",0
The loose powder wasnt delivered. Hinati pa nila yung order ko. Dalawang batch ang delivery parang 5 items lang naman ito.,0
I ordered these glasses almost a month ago. They ...  I ordered these glasses almost a month ago. They are still not here and 1 days past the original delivery due date. I needed them for a vacation I was going on. I had to buy a cheap pair to get me through. I will not order from this vendor again. I'm hoping the item is delivered soon.    ,0
"Akala ko yng malaking power bank, palm size lang pala siya,maliit siya sa inaakala kng product.I tried to used it last night, fully charge siya nung nag charge ako then kalahati lang yung charge ng phone ko, lowbat kaagad ang power bank. Pero okay lng di rin naman ako nag expect ng sobra sa product.",0
Maganda yung design. Detailed ang print. Ang downside lang is manipis ang tela. Di siya pwede panglaro baka mabutas. Pamorma siguro pwede kung sakto sayo ang sapatos mo. Bagay siya pag naka slides ka. 3 binili ko ginamit ko na isa pangtulog. 3 stars lang kasi gusto ko makapal and matagal ang deliver,0
"WAYY TOO SMALL! SIZING IS WAY OFF!!!  Terrible. Ordered a 2xl but it fit tiny....like a Med. It looked like I had pasties. I was popping out all over, top, sides, etc. Please don't buy this.    ",0
Do not buy from this company  Item was never received and seller will not respond.    ,0
lasog lasog ung package pero maayos naman ung item tska sobrang tagal dumating,0
Not happy definitely going to return it and not recomend  There's no gel for the headphones so it's hard and hurts your ears. And the right side does not work. Not happy definitely going to return it and not recomend.    ,0
Nagustohan ng mother ko. Mas maganda sya sa ibang lagayang nabili namin maayos din ang packaging super secure and walang damage mukhang kulang pa nabili ko will purchase again next time thank you seller,1
akala ko hindi ga gana lowbat lang pala hahahah thankyouuu,0
Gamit ko na sya for 5 days. So far wala pa akong napapansin na umaayos ang skin ko. Hopefully pag tuloy2 kogn ginamit kuminis din naman. Madame pa naman to eh. Tyaga2 lang muna.,1
Don't buy nabura yung iba file pag nilipat nawala yung mga pics nung anak ko nung bata,0
we use in our summer house  We use this in our summer house as a natural insect repellent.    ,1
"Mas maganda pa ang una kong order dito. Yung una buy 1 take 1 pero kahit mura na siya Maganda ang quality ng sound hindi sabog ang sound. Pero ngayong 2nd time, medyo dissapointed ako. Akala ko ganun ulit tulad sa unang order ko. Sorry seller but this is my opinion. No offend.",0
"It takes time pero worth it naman kasi maganda yung quality, yung primer may blurring effect then yung setting spray naman mabango at nagistay talaga yung make up.",1
Ang ganda ng item ang laki na sya. Very recommended sya. Thank u seller and thank u shoppe. Ang bait din ni seller kausap ngrereply sya agad,1
"Okay lang yung product, pero wag magvary sa size na binigay kasi di siya tugma e.",1
One Star  They all were bug infested.    ,0
Legit! Nagustuhan ng ate ko. sknya KC tlg to hehe mabait si seller sumasagot sa mga inquiries Thank you oppo,1
Small and blows good but quit working after few uses  It blows good but quit working in a week. Little fingers can fit in the back. The levels are backwards    ,0
"Junk - tips fall off and get left inside the device  This is junk, lasted a month and all had to be thrown away. The tips would fall apart while pluged into the device and stay inside the charging port.    ",0
Nice product  Could not take the smell    ,1
What a piece of crap!  Arrived in a huge box with no packing material totally broken. This picture is after I fixed the top part. The bottom pieces I have been trying to fix for a half hour and cannot repair it. This is a piece of junk. Not work the money I paid for it. There are also no directions on how to use the product.    ,0
"really great for the price  This romper is really, really great for the price. I ordered an XL and it is true to size. It is definitely on the shorter side, but I plan to wear it out to dinner at the beach so no biggie. Quality is great. Stretch is great. Love the tassles. Great find!!!    ",1
DO NOT PURCHASE FROM THIS SELLER  DO NOT BUY FROM THIS SELLER. It is a scam. They send random products and not what you ordered. I unfortunately read other reviews saying this after I received a package of flower seeds instead of the superhero stickers I ordered. I am now being told I cannot return the item or receive a refund. EXTREMELY dissatisfied. Don't make the same mistake I did!    ,0
"Five Stars  Great product, easy to use.    ",1
maling color dumating sakin army green order q black dumating tsaka sobrang nipis nya,0
Poor Delivery  Delivery person left on floor of front poor so the local animals carried it off. Never got to use it. I would think amazon prime would give some general rules to delivery team    ,0
"the only one you need  this case actually is pretty good, good zipper and good shell case    ",1
Thank you seller! Buti umabot para sa outing! Excited na ako isuot,1
These slippers are total junk. They started falling apart ...  These slippers are total junk. They started falling apart after only one month of indoor use. Now I know why they were so cheap. I'll never buy these again. I have no idea why people rated these so high.    ,0
Receive it already super tagal dumating huhu inabot na ata ng 1-2 weeks super tagal ko din nag hintay huhu sana sa next order ko di na ganto katagal tysm,1
Sobrang tagal madeliver. Inabot ng 22 days jusko! Di nko uulit.,0
Bilis ng shipping tapos maganda naman un shirt. Mura for its quality. Tuwa ng anak ko. Salamat seller. Salamat s nagdeliver. God bless,1
"Buy different earrings  If you don't require the earrings to match, then this is perfect for you. I received two different earrings, they are completely unusable.    ",0
Get One  This product worth every penny. Love it with echo.    ,1
ang bilis nya malowbat ngayon palang po namin na try dipo sya nkakadurog ng mga pruits,0
"Ad says that this battery replaces the DeWalt 24 volt ...  Ad says that this battery replaces the DeWalt 24 volt battery, but is doesn't work with the DeWalt charger.    ",0
Ok naman yung unit. Pero yung packaging durog haha. J&t express kasi. Anyways working naman yung product. Thanks seller. Sa uulitin.,1
Legit. First time ko na mag order dito. Mdyo matagal lng ng konti ang shipping. Okay na okay ang mga items. Photo and video not related.,1
Medyo hindi ko nagustuhan ang bilis mawala ng ilaw. D tumatagal ng oras.,0
Unusable  The product arrived as schedule but upon unwrapping I noticed the letters were on the opposite side for placement making it impossible to apply to the wall. Therefore the art is useless    ,0
